zip,lat,lon,CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
"0",64.2877,-149.449,,,,,,,,,,,,
"1",46.42226,-86.6373,,,,,,,,,,,,
"6",18.25945,-66.8423,,"10380","10380","Aguadilla-Isabela, PR","Aguadilla-Isabela, PR Metro Area",M1,"1",G3110,"1222527908","358908897","+18.3569648","-067.0078951"
"7",18.15641,-66.1095,"490","41980","41980","San Juan-BayamÃ³n-Caguas, PR","San Juan-BayamÃ³n-Caguas, PR Metro Area",M1,"1",G3110,"3724758254","1458189611","+18.2944526","-066.0368437"
"8",17.96499,-64.8014,,,,,,,,,,,,
"9",18.37116,-66.0981,"490","41980","41980","San Juan-BayamÃ³n-Caguas, PR","San Juan-BayamÃ³n-Caguas, PR Metro Area",M1,"1",G3110,"3724758254","1458189611","+18.2944526","-066.0368437"
"10",42.25798,-72.5985,,"44140","44140","Springfield, MA","Springfield, MA Metro Area",M1,"1",G3110,"4774474260","156661220","+42.3648332","-072.6194063"
"11",42.10006,-72.5465,,"44140","44140","Springfield, MA","Springfield, MA Metro Area",M1,"1",G3110,"4774474260","156661220","+42.3648332","-072.6194063"
"12",42.36966,-73.2071,,"38340","38340","Pittsfield, MA","Pittsfield, MA Metro Area",M1,"1",G3110,"2400600620","50708156","+42.3714930","-073.2179276"
"13",42.58619,-72.5215,,"44140","44140","Springfield, MA","Springfield, MA Metro Area",M1,"1",G3110,"4774474260","156661220","+42.3648332","-072.6194063"
"14",42.59213,-71.8165,"148","49340","49340","Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,"1",G3110,"5241033467","198933911","+42.2173112","-071.9255354"
"15",42.22982,-71.8555,"148","49340","49340","Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,"1",G3110,"5241033467","198933911","+42.2173112","-071.9255354"
"16",42.27881,-71.8452,"148","49340","49340","Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,"1",G3110,"5241033467","198933911","+42.2173112","-071.9255354"
"17",42.34211,-71.4545,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"18",42.64068,-71.216,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"19",42.65293,-70.8909,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"20",42.13932,-71.1501,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"21",42.31115,-71.0528,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"22",42.34727,-71.0699,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"23",41.96798,-70.8493,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"24",42.35954,-71.2322,"148","14460","14460","Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,"1",G3110,"9029114828","2654672640","+42.5176060","-071.0219925"
"25",41.5392,-70.5266,"148","12700","12700","Barnstable Town, MA","Barnstable Town, MA Metro Area",M1,"1",G3110,"1021019039","2360316945","+41.7990145","-070.2118803"
"26",41.7505,-70.1913,"148","12700","12700","Barnstable Town, MA","Barnstable Town, MA Metro Area",M1,"1",G3110,"1021019039","2360316945","+41.7990145","-070.2118803"
"27",41.76888,-71.0763,"148","39300","39300","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",M1,"1",G3110,"4110331756","1681129044","+41.7068313","-071.2866369"
"28",41.65908,-71.5645,"148","39300","39300","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",M1,"1",G3110,"4110331756","1681129044","+41.7068313","-071.2866369"
"29",41.8254,-71.467,"148","39300","39300","Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",M1,"1",G3110,"4110331756","1681129044","+41.7068313","-071.2866369"
"30",42.90441,-71.505,"148","31700","31700","Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",M1,"1",G3110,"2270197483","41314379","+42.9115317","-071.7230554"
"31",43.00073,-71.4692,"148","31700","31700","Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",M1,"1",G3110,"2270197483","41314379","+42.9115317","-071.7230554"
"32",43.57281,-71.6615,"148","29060","29060","Laconia, NH","Laconia, NH Micro Area",M2,"2",G3110,"1040771458","176549424","+43.5191091","-071.4253661"
"33",43.26194,-71.5635,"148","18180","18180","Concord, NH","Concord, NH Micro Area",M2,"2",G3110,"2416153059","57222878","+43.2995786","-071.6800412"
"34",42.90771,-72.1926,,"28300","28300","Keene, NH","Keene, NH Micro Area",M2,"2",G3110,"1830367250","57589034","+42.9254596","-072.2481828"
"35",44.65512,-71.3814,,"13620","13620","Berlin, NH","Berlin, NH Micro Area",M2,"2",G3110,"4647923684","92553609","+44.6525477","-071.2894309"
"36",43.17612,-72.3219,,"30100","30100","Lebanon, NH-VT","Lebanon, NH-VT Micro Area",M2,"2",G3110,"10108078296","175621707","+43.7857256","-072.1591415"
"37",43.70373,-72.1186,,"30100","30100","Lebanon, NH-VT","Lebanon, NH-VT Micro Area",M2,"2",G3110,"10108078296","175621707","+43.7857256","-072.1591415"
"38",43.55193,-71.0988,,,,,,,,,,,,
"39",43.23459,-70.7468,"438","38860","38860","Portland-South Portland, ME","Portland-South Portland, ME Metro Area",M1,"1",G3110,"5389744438","2010373968","+43.6514172","-070.4183755"
"40",43.77646,-70.5972,"438","38860","38860","Portland-South Portland, ME","Portland-South Portland, ME Metro Area",M1,"1",G3110,"5389744438","2010373968","+43.6514172","-070.4183755"
"41",43.68206,-70.2745,"438","38860","38860","Portland-South Portland, ME","Portland-South Portland, ME Metro Area",M1,"1",G3110,"5389744438","2010373968","+43.6514172","-070.4183755"
"42",44.4418,-70.5376,,,,,,,,,,,,
"43",44.30352,-69.7433,,"12300","12300","Augusta-Waterville, ME","Augusta-Waterville, ME Micro Area",M2,"2",G3110,"2246734973","216795650","+44.4170119","-069.7657639"
"44",45.31326,-68.7558,,"12620","12620","Bangor, ME","Bangor, ME Metro Area",M1,"1",G3110,"8798699751","413983068","+45.4092843","-068.6666160"
"45",43.99742,-69.5685,,,,,,,,,,,,
"46",44.7184,-67.8664,,,,,,,,,,,,
"47",46.60946,-68.3587,,,,,,,,,,,,
"48",44.18656,-69.1322,,,,,,,,,,,,
"49",44.97063,-69.9099,,,,,,,,,,,,
"50",43.86074,-72.4253,,"30100","30100","Lebanon, NH-VT","Lebanon, NH-VT Micro Area",M2,"2",G3110,"10108078296","175621707","+43.7857256","-072.1591415"
"51",43.28494,-72.6467,,"30100","30100","Lebanon, NH-VT","Lebanon, NH-VT Micro Area",M2,"2",G3110,"10108078296","175621707","+43.7857256","-072.1591415"
"52",43.02505,-73.1347,,"13540","13540","Bennington, VT","Bennington, VT Micro Area",M2,"2",G3110,"1748232505","6928230","+43.0353254","-073.1114603"
"53",42.9433,-72.7799,,,,,,,,,,,,
"54",44.59461,-73.0403,"162","15540","15540","Burlington-South Burlington, VT","Burlington-South Burlington, VT Metro Area",M1,"1",G3110,"3244001619","656739121","+44.6891168","-073.0411707"
"56",44.35275,-72.6022,"162","12740","12740","Barre, VT","Barre, VT Micro Area",M2,"2",G3110,"1779432159","21173948","+44.2749884","-072.6095138"
"57",43.69184,-73.0509,,"40860","40860","Rutland, VT","Rutland, VT Micro Area",M2,"2",G3110,"2408219235","38751950","+43.5808577","-073.0382023"
"58",44.68414,-72.1001,,,,,,,,,,,,
"59",44.78206,-71.682,,,,,,,,,,,,
"60",41.88461,-72.8166,"278","25540","25540","Hartford-East Hartford-Middletown, CT","Hartford-East Hartford-Middletown, CT Metro Area",M1,"1",G3110,"3922845118","238772610","+41.7186503","-072.5739191"
"61",41.74232,-72.6906,"278","25540","25540","Hartford-East Hartford-Middletown, CT","Hartford-East Hartford-Middletown, CT Metro Area",M1,"1",G3110,"3922845118","238772610","+41.7186503","-072.5739191"
"62",41.81143,-72.1142,"148","49340","49340","Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,"1",G3110,"5241033467","198933911","+42.2173112","-071.9255354"
"63",41.50112,-72.0317,"278","35980","35980","Norwich-New London, CT","Norwich-New London, CT Metro Area",M1,"1",G3110,"1722711022","276663467","+41.4726517","-072.1086339"
"64",41.43909,-72.7496,"408","35300","35300","New Haven-Milford, CT","New Haven-Milford, CT Metro Area",M1,"1",G3110,"1565683007","667074958","+41.3497185","-072.9002033"
"65",41.35885,-72.9479,"408","35300","35300","New Haven-Milford, CT","New Haven-Milford, CT Metro Area",M1,"1",G3110,"1565683007","667074958","+41.3497185","-072.9002033"
"66",41.23756,-73.2193,"408","14860","14860","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",M1,"1",G3110,"1618659464","549285481","+41.2274128","-073.3670614"
"67",41.67423,-73.2348,"408","45860","45860","Torrington, CT","Torrington, CT Micro Area",M2,"2",G3110,"2384120288","62342856","+41.7918833","-073.2354042"
"68",41.25176,-73.4512,"408","14860","14860","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",M1,"1",G3110,"1618659464","549285481","+41.2274128","-073.3670614"
"69",41.1037,-73.5574,"408","14860","14860","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",M1,"1",G3110,"1618659464","549285481","+41.2274128","-073.3670614"
"70",40.76053,-74.2801,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"71",40.73967,-74.1768,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"72",40.66777,-74.2154,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"73",40.71909,-74.0668,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"74",41.09925,-74.3922,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"75",40.93162,-74.1808,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"76",40.94294,-74.0101,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"77",40.28457,-74.1703,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"78",40.97464,-74.7997,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"79",40.74252,-74.5456,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"80",39.76599,-74.8598,"428","37980","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,"1",G3110,"11921944534","692329123","+39.8949576","-075.3119824"
"81",39.94217,-75.0775,"428","37980","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,"1",G3110,"11921944534","692329123","+39.8949576","-075.3119824"
"82",39.32773,-74.6781,"428","12100","12100","Atlantic City-Hammonton, NJ","Atlantic City-Hammonton, NJ Metro Area",M1,"1",G3110,"1438776649","301268696","+39.4693555","-074.6337591"
"83",39.43734,-75.0482,"428","47220","47220","Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area",M1,"1",G3110,"1251898273","503713107","+39.3284336","-075.1216277"
"84",39.36209,-74.4692,"428","12100","12100","Atlantic City-Hammonton, NJ","Atlantic City-Hammonton, NJ Metro Area",M1,"1",G3110,"1438776649","301268696","+39.4693555","-074.6337591"
"85",40.25378,-74.6262,"408","45940","45940","Trenton-Princeton, NJ","Trenton-Princeton, NJ Metro Area",M1,"1",G3110,"581297755","11434826","+40.2825026","-074.7037240"
"86",40.20497,-74.6767,"408","45940","45940","Trenton-Princeton, NJ","Trenton-Princeton, NJ Metro Area",M1,"1",G3110,"581297755","11434826","+40.2825026","-074.7037240"
"87",39.95941,-74.2592,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"88",40.5475,-74.7308,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"89",40.45937,-74.4682,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"100",40.78085,-73.9672,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"101",40.78082,-73.9479,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"102",40.71323,-74.0183,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"103",40.58082,-74.1531,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"104",40.84977,-73.8677,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"105",41.26699,-73.7548,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"106",41.03904,-73.759,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"107",40.95192,-73.8621,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"108",40.92293,-73.7887,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"109",41.29844,-74.23,"408","39100","39100","Poughkeepsie-Newburgh-Middletown, NY","Poughkeepsie-Newburgh-Middletown, NY Metro Area",M1,"1",G3110,"4164607564","145019486","+41.5752737","-074.0338729"
"110",40.7749,-73.7023,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"111",40.76094,-73.9262,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"112",40.64584,-73.9481,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"113",40.74947,-73.8349,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"114",40.68353,-73.7846,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"115",40.72533,-73.6238,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"116",40.59121,-73.8237,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"117",40.808,-73.2379,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"118",40.76824,-73.4896,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"119",40.93096,-72.5331,"408","35620","35620","New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,"1",G3110,"17314396895","6544075251","+40.7749300","-073.8737580"
"120",42.78074,-74.0418,"104","10580","10580","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,"1",G3110,"7282218203","172501908","+42.7879202","-073.9423479"
"121",42.95282,-74.1524,"104","11220","11220","Amsterdam, NY","Amsterdam, NY Micro Area",M2,"2",G3110,"1044066970","18599188","+42.9008912","-074.4353575"
"122",42.6886,-73.802,"104","10580","10580","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,"1",G3110,"7282218203","172501908","+42.7879202","-073.9423479"
"123",42.82162,-73.9706,"104","10580","10580","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,"1",G3110,"7282218203","172501908","+42.7879202","-073.9423479"
"124",42.09866,-74.2673,"408","28740","28740","Kingston, NY","Kingston, NY Metro Area",M1,"1",G3110,"2911757960","94596776","+41.9472124","-074.2654582"
"125",41.80666,-73.8323,"408","39100","39100","Poughkeepsie-Newburgh-Middletown, NY","Poughkeepsie-Newburgh-Middletown, NY Metro Area",M1,"1",G3110,"4164607564","145019486","+41.5752737","-074.0338729"
"126",41.68672,-73.8881,"408","39100","39100","Poughkeepsie-Newburgh-Middletown, NY","Poughkeepsie-Newburgh-Middletown, NY Metro Area",M1,"1",G3110,"4164607564","145019486","+41.5752737","-074.0338729"
"127",41.74466,-74.7527,,,,,,,,,,,,
"128",43.6193,-73.8969,"104","24020","24020","Glens Falls, NY","Glens Falls, NY Metro Area",M1,"1",G3110,"4398795958","204881947","+43.4404503","-073.6367573"
"129",44.5293,-73.9976,,"31660","31660","Malone, NY","Malone, NY Micro Area",M2,"2",G3110,"4219644200","176695862","+44.5943758","-074.3106700"
"130",42.96299,-76.1725,"532","45060","45060","Syracuse, NY","Syracuse, NY Metro Area",M1,"1",G3110,"6176813093","1020700299","+43.0065163","-076.1961336"
"131",43.06805,-76.3518,"532","45060","45060","Syracuse, NY","Syracuse, NY Metro Area",M1,"1",G3110,"6176813093","1020700299","+43.0065163","-076.1961336"
"132",43.03852,-76.1868,"532","45060","45060","Syracuse, NY","Syracuse, NY Metro Area",M1,"1",G3110,"6176813093","1020700299","+43.0065163","-076.1961336"
"133",43.38919,-75.1557,,"46540","46540","Utica-Rome, NY","Utica-Rome, NY Metro Area",M1,"1",G3110,"6795795380","237711742","+43.3322796","-075.1731893"
"134",43.14731,-75.2652,,"46540","46540","Utica-Rome, NY","Utica-Rome, NY Metro Area",M1,"1",G3110,"6795795380","237711742","+43.3322796","-075.1731893"
"135",43.13353,-75.1696,,"46540","46540","Utica-Rome, NY","Utica-Rome, NY Metro Area",M1,"1",G3110,"6795795380","237711742","+43.3322796","-075.1731893"
"136",44.3199,-75.3985,,"36300","36300","Ogdensburg-Massena, NY","Ogdensburg-Massena, NY Micro Area",M2,"2",G3110,"6939877189","367298360","+44.4881125","-075.0743110"
"137",42.21771,-75.4155,,,,,,,,,,,,
"138",42.34015,-75.5904,,,,,,,,,,,,
"139",42.11862,-75.8949,,"13780","13780","Binghamton, NY","Binghamton, NY Metro Area",M1,"1",G3110,"3171256082","36169003","+42.1639276","-076.0229431"
"140",42.81293,-78.5976,"160","15380","15380","Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,"1",G3110,"4053536100","2075733430","+43.0443711","-078.7773351"
"141",42.83832,-78.6749,"160","15380","15380","Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,"1",G3110,"4053536100","2075733430","+43.0443711","-078.7773351"
"142",42.91793,-78.7919,"160","15380","15380","Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,"1",G3110,"4053536100","2075733430","+43.0443711","-078.7773351"
"143",43.09905,-78.9837,"160","15380","15380","Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,"1",G3110,"4053536100","2075733430","+43.0443711","-078.7773351"
"144",42.9572,-77.6286,"464","40380","40380","Rochester, NY","Rochester, NY Metro Area",M1,"1",G3110,"8458697204","5127742161","+43.1480380","-077.5232575"
"145",42.88775,-77.4244,"464","40380","40380","Rochester, NY","Rochester, NY Metro Area",M1,"1",G3110,"8458697204","5127742161","+43.1480380","-077.5232575"
"146",43.16791,-77.646,"464","40380","40380","Rochester, NY","Rochester, NY Metro Area",M1,"1",G3110,"8458697204","5127742161","+43.1480380","-077.5232575"
"147",42.20393,-78.836,"160","36460","36460","Olean, NY","Olean, NY Micro Area",M2,"2",G3110,"3388424412","36817330","+42.2390986","-078.6623320"
"148",42.29125,-77.1973,"236","18500","18500","Corning, NY","Corning, NY Micro Area",M2,"2",G3110,"3601520291","35040141","+42.2667252","-077.3855253"
"149",42.08934,-76.7922,"236","21300","21300","Elmira, NY","Elmira, NY Metro Area",M1,"1",G3110,"1055038227","8874756","+42.1552804","-076.7471791"
"150",40.49815,-80.1548,"430","38300","38300","Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,"1",G3110,"13682806053","156642546","+40.4395249","-079.8360972"
"151",40.46004,-80.0147,"430","38300","38300","Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,"1",G3110,"13682806053","156642546","+40.4395249","-079.8360972"
"152",40.4577,-79.9726,"430","38300","38300","Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,"1",G3110,"13682806053","156642546","+40.4395249","-079.8360972"
"153",40.00698,-80.2401,,,,,,,,,,,,
"154",39.91527,-79.6447,"430","38300","38300","Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,"1",G3110,"13682806053","156642546","+40.4395249","-079.8360972"
"155",39.94693,-78.7865,"306","43740","43740","Somerset, PA","Somerset, PA Micro Area",M2,"2",G3110,"2782573989","17026008","+39.9812968","-079.0284859"
"156",40.33269,-79.4688,"430","38300","38300","Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,"1",G3110,"13682806053","156642546","+40.4395249","-079.8360972"
"157",40.71989,-79.0145,"430","26860","26860","Indiana, PA","Indiana, PA Micro Area",M2,"2",G3110,"2142730129","18052433","+40.6514319","-079.0875451"
"158",41.32546,-78.6439,,"41260","41260","St. Marys, PA","St. Marys, PA Micro Area",M2,"2",G3110,"2142883446","12791206","+41.4273317","-078.6539366"
"159",40.33877,-78.846,"306","27780","27780","Johnstown, PA","Johnstown, PA Metro Area",M1,"1",G3110,"1782850495","13649939","+40.5102221","-078.7104783"
"160",40.92918,-79.8988,"430","38300","38300","Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,"1",G3110,"13682806053","156642546","+40.4395249","-079.8360972"
"161",41.19468,-80.3028,"566","49660","49660","Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area",M1,"1",G3110,"4408418280","109334084","+41.2364600","-080.5617836"
"162",41.06182,-79.3694,,,,,,,,,,,,
"163",41.59321,-79.5551,,"36340","36340","Oil City, PA","Oil City, PA Micro Area",M2,"2",G3110,"1746388602","22149577","+41.4007143","-079.7658126"
"164",41.87163,-79.9995,"240","21500","21500","Erie, PA","Erie, PA Metro Area",M1,"1",G3110,"2069551279","1966249000","+42.1179519","-080.0963858"
"165",42.09073,-80.0418,"240","21500","21500","Erie, PA","Erie, PA Metro Area",M1,"1",G3110,"2069551279","1966249000","+42.1179519","-080.0963858"
"166",40.48753,-78.2805,"107","11020","11020","Altoona, PA","Altoona, PA Metro Area",M1,"1",G3110,"1361819111","3281615","+40.4986536","-078.3095974"
"167",41.76372,-78.4532,,"14620","14620","Bradford, PA","Bradford, PA Micro Area",M2,"2",G3110,"2536067959","13048802","+41.8145902","-078.5724631"
"168",40.97756,-77.9901,"524","44300","44300","State College, PA","State College, PA Metro Area",M1,"1",G3110,"2871502921","11214105","+40.9091275","-077.8478769"
"169",41.78874,-77.3774,,,,,,,,,,,,
"170",40.4186,-77.1303,"276","25420","25420","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area",M1,"1",G3110,"4200484170","109316016","+40.3359150","-077.0504897"
"171",40.32205,-76.8146,"276","25420","25420","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area",M1,"1",G3110,"4200484170","109316016","+40.3359150","-077.0504897"
"172",39.99065,-77.796,"548","16540","16540","Chambersburg-Waynesboro, PA","Chambersburg-Waynesboro, PA Metro Area",M1,"1",G3110,"2000245529","1547615","+39.9267722","-077.7245208"
"173",39.88466,-76.9265,"276","49620","49620","York-Hanover, PA","York-Hanover, PA Metro Area",M1,"1",G3110,"2342299893","16499345","+39.9217514","-076.7288887"
"174",39.97367,-76.7084,"276","49620","49620","York-Hanover, PA","York-Hanover, PA Metro Area",M1,"1",G3110,"2342299893","16499345","+39.9217514","-076.7288887"
"175",40.04265,-76.2305,,"29540","29540","Lancaster, PA","Lancaster, PA Metro Area",M1,"1",G3110,"2444751463","103278571","+40.0419921","-076.2501980"
"176",40.03642,-76.3073,,"29540","29540","Lancaster, PA","Lancaster, PA Metro Area",M1,"1",G3110,"2444751463","103278571","+40.0419921","-076.2501980"
